,"(0.5, 0.1)","(0.5, 0.2)","(0.5, 0.3)","(0.5, 0.4)","(0.5, 0.5)","(0.6, 0.1)","(0.6, 0.2)","(0.6, 0.3)","(0.6, 0.4)","(0.6, 0.5)","(0.7, 0.1)","(0.7, 0.2)","(0.7, 0.3)","(0.7, 0.4)","(0.7, 0.5)","(0.8, 0.1)","(0.8, 0.2)","(0.8, 0.3)","(0.8, 0.4)","(0.8, 0.5)","(0.9, 0.1)","(0.9, 0.2)","(0.9, 0.3)","(0.9, 0.4)","(0.9, 0.5)"
Max Drawdown Duration,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00,4618 days 00:00:00
Total Trades,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Total Closed Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Open Trades,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Open Trade PnL,-0.00012775031214573573,0.012371983576286993,0.012371983576286993,0.012371983576286993,0.0,-0.00012775031214573573,0.012371983576286993,0.012371983576286993,0.012371983576286993,-0.001399187874881136,-0.00012775031214573573,0.012371983576286993,0.012371983576286993,0.012371983576286993,0.013010572199974035,-0.00012775031214573573,0.01275513772932868,0.01275513772932868,0.01275513772932868,0.01275513772932868,-0.00012775031214573573,0.01275513772932868,0.01275513772932868,0.01275513772932868,0.01275513772932868
Win Rate [%],,,,,,,,,,,,,,,,,,,,,,,,,
Best Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Worst Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Avg Winning Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Avg Winning Trade Duration,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade Duration,,,,,,,,,,,,,,,,,,,,,,,,,
Profit Factor,,,,,,,,,,,,,,,,,,,,,,,,,
Expectancy,,,,,,,,,,,,,,,,,,,,,,,,,
Sharpe Ratio,0.0011327266313409163,0.0034130291052765723,0.0034130291052765723,0.0034130291052765723,inf,0.0011327266313409163,0.0034130291052765723,0.0034130291052765723,0.0034130291052765723,0.0009004668282726181,0.0011327266313409163,0.0034130291052765723,0.0034130291052765723,0.0034130291052765723,0.0035295554412477126,0.0011327266313409163,0.0034829243271382753,0.0034829243271382753,0.0034829243271382753,0.0034829243271382753,0.0011327266313409163,0.0034829243271382753,0.0034829243271382753,0.0034829243271382753,0.0034829243271382753
Calmar Ratio,-5.067773086180711e-06,0.0004908808617365866,0.0004908808617365866,0.0004908808617365866,,-5.067773086180711e-06,0.0004908808617365866,0.0004908808617365866,0.0004908808617365866,-5.550382603048048e-05,-5.067773086180711e-06,0.0004908808617365866,0.0004908808617365866,0.0004908808617365866,0.0005162229763646987,-5.067773086180711e-06,0.0005060861109510539,0.0005060861109510539,0.0005060861109510539,0.0005060861109510539,-5.067773086180711e-06,0.0005060861109510539,0.0005060861109510539,0.0005060861109510539,0.0005060861109510539
Omega Ratio,1.0002157356910348,1.0006504208821845,1.0006504208821845,1.0006504208821845,inf,1.0002157356910348,1.0006504208821845,1.0006504208821845,1.0006504208821845,1.0001716616944074,1.0002157356910348,1.0006504208821845,1.0006504208821845,1.0006504208821845,1.000672642142101,1.0002157356910348,1.0006636375366995,1.0006636375366995,1.0006636375366995,1.0006636375366995,1.0002157356910348,1.0006636375366995,1.0006636375366995,1.0006636375366995,1.0006636375366995
Sortino Ratio,0.001682125597368634,0.0050689604289620716,0.0050689604289620716,0.0050689604289620716,inf,0.001682125597368634,0.0050689604289620716,0.0050689604289620716,0.0050689604289620716,0.0013373718212598424,0.001682125597368634,0.0050689604289620716,0.0050689604289620716,0.0050689604289620716,0.005242023925982694,0.001682125597368634,0.005172788237902848,0.005172788237902848,0.005172788237902848,0.005172788237902848,0.001682125597368634,0.005172788237902848,0.005172788237902848,0.005172788237902848,0.005172788237902848
