,"(0.5, 0.1)","(0.5, 0.2)","(0.5, 0.3)","(0.5, 0.4)","(0.5, 0.5)","(0.6, 0.1)","(0.6, 0.2)","(0.6, 0.3)","(0.6, 0.4)","(0.6, 0.5)","(0.7, 0.1)","(0.7, 0.2)","(0.7, 0.3)","(0.7, 0.4)","(0.7, 0.5)","(0.8, 0.1)","(0.8, 0.2)","(0.8, 0.3)","(0.8, 0.4)","(0.8, 0.5)","(0.9, 0.1)","(0.9, 0.2)","(0.9, 0.3)","(0.9, 0.4)","(0.9, 0.5)"
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Best Trade [%],-7.9065880473877,-7.9065880473877,-7.898878951942321,-7.898878951942321,,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.916003827643962,-7.916003827643962,-7.916003827643962,-7.916003827643962,-7.916003827643962
Worst Trade [%],-7.9065880473877,-7.9065880473877,-7.898878951942321,-7.898878951942321,,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.916003827643962,-7.916003827643962,-7.916003827643962,-7.916003827643962,-7.916003827643962
Avg Winning Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade [%],-7.9065880473877,-7.9065880473877,-7.898878951942321,-7.898878951942321,,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.821848537348246,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.916003827643962,-7.916003827643962,-7.916003827643962,-7.916003827643962,-7.916003827643962
Avg Winning Trade Duration,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade Duration,8669 days 00:00:00,8669 days 00:00:00,8665 days 00:00:00,8665 days 00:00:00,,8670 days 00:00:00,8670 days 00:00:00,8670 days 00:00:00,8670 days 00:00:00,8670 days 00:00:00,8670 days 00:00:00,8670 days 00:00:00,8670 days 00:00:00,8670 days 00:00:00,8670 days 00:00:00,8671 days 00:00:00,8671 days 00:00:00,8671 days 00:00:00,8671 days 00:00:00,8671 days 00:00:00,8673 days 00:00:00,8673 days 00:00:00,8673 days 00:00:00,8673 days 00:00:00,8673 days 00:00:00
Profit Factor,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Expectancy,-7.9065880473877,-7.9065880473877,-7.898878951942322,-7.898878951942322,,-7.821848537348245,-7.821848537348245,-7.821848537348245,-7.821848537348245,-7.821848537348245,-7.821848537348245,-7.821848537348245,-7.821848537348245,-7.821848537348245,-7.821848537348245,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.767992656133941,-7.916003827643962,-7.916003827643962,-7.916003827643962,-7.916003827643962,-7.916003827643962
Sharpe Ratio,-0.14970669271373294,-0.14970669271373294,-0.14959830826008957,-0.14959830826008957,inf,-0.14819397530507553,-0.14819397530507553,-0.14819397530507553,-0.14819397530507553,-0.14819397530507553,-0.14819397530507553,-0.14819397530507553,-0.14819397530507553,-0.14819397530507553,-0.14819397530507553,-0.14723163580578635,-0.14723163580578635,-0.14723163580578635,-0.14723163580578635,-0.14723163580578635,-0.14985997716513416,-0.14985997716513416,-0.14985997716513416,-0.14985997716513416,-0.14985997716513416
Calmar Ratio,-0.030088375971198306,-0.030088375971198306,-0.030062099809406002,-0.030062099809406002,,-0.02979923822637654,-0.02979923822637654,-0.02979923822637654,-0.02979923822637654,-0.02979923822637654,-0.02979923822637654,-0.02979923822637654,-0.02979923822637654,-0.02979923822637654,-0.02979923822637654,-0.029615127152951427,-0.029615127152951427,-0.029615127152951427,-0.029615127152951427,-0.029615127152951427,-0.03012046174334722,-0.03012046174334722,-0.03012046174334722,-0.03012046174334722,-0.03012046174334722
Omega Ratio,0.9771227239151536,0.9771227239151536,0.977131729317258,0.977131729317258,inf,0.977353470282902,0.977353470282902,0.977353470282902,0.977353470282902,0.977353470282902,0.977353470282902,0.977353470282902,0.977353470282902,0.977353470282902,0.977353470282902,0.9775004123186802,0.9775004123186802,0.9775004123186802,0.9775004123186802,0.9775004123186802,0.9771067661725523,0.9771067661725523,0.9771067661725523,0.9771067661725523,0.9771067661725523
Sortino Ratio,-0.21383655340578375,-0.21383655340578375,-0.21370108296066628,-0.21370108296066628,inf,-0.21168099812218583,-0.21168099812218583,-0.21168099812218583,-0.21168099812218583,-0.21168099812218583,-0.21168099812218583,-0.21168099812218583,-0.21168099812218583,-0.21168099812218583,-0.21168099812218583,-0.21030829853771013,-0.21030829853771013,-0.21030829853771013,-0.21030829853771013,-0.21030829853771013,-0.214054501687928,-0.214054501687928,-0.214054501687928,-0.214054501687928,-0.214054501687928
