,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Max Drawdown Duration,1498 days 00:00:00,1498 days 00:00:00,1118 days 00:00:00,1688 days 00:00:00,1160 days 00:00:00,1498 days 00:00:00,1498 days 00:00:00,1118 days 00:00:00,1688 days 00:00:00,1688 days 00:00:00,1587 days 00:00:00,1566 days 00:00:00,1588 days 00:00:00,1498 days 00:00:00,1498 days 00:00:00,1118 days 00:00:00,1568 days 00:00:00,1589 days 00:00:00,1327 days 00:00:00,1614 days 00:00:00,1563 days 00:00:00,1590 days 00:00:00,910 days 00:00:00,1566 days 00:00:00,988 days 00:00:00
Total Trades,282,260,252,266,263,249,232,229,238,237,217,206,202,208,206,198,187,183,189,185,189,183,179,183,183
Total Closed Trades,282,260,252,266,263,249,232,229,238,237,217,206,202,208,206,198,187,183,189,185,189,183,179,183,183
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],59.9290780141844,62.69230769230769,63.888888888888886,63.90977443609023,65.39923954372624,59.036144578313255,62.5,63.31877729257642,63.02521008403361,64.55696202531645,58.525345622119815,59.70873786407766,62.37623762376238,62.019230769230774,63.10679611650486,59.09090909090909,59.893048128342244,62.841530054644814,62.43386243386243,63.78378378378379,61.37566137566137,62.841530054644814,65.92178770949721,65.02732240437157,66.66666666666666
Best Trade [%],0.44280074852168716,0.44280074852167195,0.6060032450277996,0.44280074852168644,0.4428007485216784,0.4428007485216736,0.4428007485216885,0.6060032450277916,0.4428007485216782,0.44280074852167367,0.44280074852167883,0.4428007485216901,0.6060032450278032,0.44280074852168294,0.44280074852167445,0.7387030125754804,0.44280074852168766,0.6060032450277925,0.4428007485216855,0.44280074852167567,0.7387030125754803,0.44280074852168766,1.30607687464771,0.4428007485216855,0.44280074852167567
Worst Trade [%],-0.6756087561963812,-0.9148887741562978,-0.9031716971106039,-0.6909645051659173,-0.7036179626822996,-0.8321031381845171,-0.9148887741562998,-0.8516007972064498,-0.6909645051659246,-0.7693971368487003,-0.9474150325862201,-0.7201857052837156,-0.7937262670772546,-0.8090232759838676,-0.7693971368486985,-0.9474150325862173,-0.7201857052837063,-0.793726267077263,-0.8090232759838712,-0.7769887326945428,-0.9474150325862173,-0.7201857052837137,-0.7937262670772636,-0.8090232759838712,-0.7693971368486847
Avg Winning Trade [%],0.10112076034307413,0.10373681486816398,0.10979237527278725,0.10809320250314654,0.10346633751857712,0.10429748844983107,0.10562077104796781,0.10925935833234039,0.10898097908622166,0.1056461328730988,0.10466631963987301,0.10492714665118778,0.10983439543117536,0.10892774122862711,0.10569337824675358,0.11078887376514623,0.10711196299350975,0.10934750209283892,0.11141959244560422,0.10651294760008828,0.10849721601791326,0.10381523961767956,0.11075343467866854,0.10416967946851846,0.1024205171659403
Avg Losing Trade [%],-0.14215059591736687,-0.17070042938908936,-0.17711334236388612,-0.16271264662290766,-0.16606505620374296,-0.14879232191224953,-0.1768734787535868,-0.16859410454178292,-0.16439272687321915,-0.167157476704384,-0.16128777368870348,-0.17109373431692473,-0.16834597195874965,-0.171529769464662,-0.16970135368621797,-0.16405070410851824,-0.1745460482726068,-0.16594354561419483,-0.1806630217901096,-0.18482804854881926,-0.18032951078844062,-0.1752673583466302,-0.1753404283946461,-0.18988689825804916,-0.18235788562701338
Avg Winning Trade Duration,3 days 00:42:36.213017751,3 days 11:46:44.907975460,3 days 18:38:00.745341614,3 days 10:01:24.705882352,3 days 15:54:25.116279069,2 days 22:31:50.204081632,3 days 19:51:43.448275862,3 days 20:01:39.310344827,3 days 07:40:48,3 days 09:43:31.764705882,3 days 00:45:21.259842519,3 days 18:08:46.829268292,4 days 04:00:00,3 days 07:48:50.232558139,3 days 09:24:55.384615384,3 days 14:21:32.307692307,3 days 11:47:08.571428571,4 days 08:58:26.086956521,3 days 09:57:57.966101694,3 days 10:10:10.169491525,3 days 12:37:14.482758620,3 days 19:24:31.304347826,4 days 09:45:45.762711864,3 days 08:52:26.218487394,3 days 09:26:33.442622950
Avg Losing Trade Duration,5 days 09:44:09.056603773,6 days 19:36:46.451612903,7 days 14:37:14.482758620,6 days 12:55:23.076923076,6 days 20:10:54.545454545,5 days 10:21:28.421052631,6 days 19:01:27.804878048,7 days 13:20:00,6 days 10:07:13.734939759,6 days 14:13:20,5 days 18:47:42.650602409,6 days 09:02:20.259740259,7 days 08:13:09.041095890,6 days 11:40:32.432432432,7 days 00:19:43.561643835,5 days 17:25:28.767123287,6 days 20:07:03.529411764,7 days 10:52:30,6 days 08:51:41.538461538,7 days 12:11:25.714285714,6 days 10:32:43.636363636,6 days 15:05:48.387096774,7 days 18:00:00,6 days 20:16:33.103448275,7 days 06:44:12.631578947
Profit Factor,1.130468798203246,1.062071545099808,1.1434178072032386,1.2350280261597097,1.2127456200093916,1.0815897853518457,1.0528906953145925,1.1564928573074167,1.1935549012283806,1.1892666312754105,0.9904573478003182,0.9772781320432969,1.1231511594068135,1.1038076848962033,1.1058967458618953,1.0792396751793363,1.0080944855039653,1.1815576704944697,1.1166117917332725,1.0765009270668966,1.0543441324059828,1.0959321005068656,1.3274834671106979,1.122737861527448,1.1991018686090171
Expectancy,0.0035152469069973866,0.001178135490443849,0.00605814181469623,0.01035289041021692,0.010199835948572211,0.00045556105646197415,-0.0005115889286585046,0.007237562214535115,0.007824114187750253,0.008900549183520283,-0.005814548669266097,-0.006457786061869877,0.005037596580897613,0.002238232805945692,0.003946913408192532,-0.0018504360119689228,-0.006040313997054125,0.006963295482193391,0.0015233067009822882,0.0008234603910086818,-0.00327752679792824,-5.0324723854841547e-05,0.013276889741559335,0.0011695404827513634,0.00741109531530984
Sharpe Ratio,0.2299569852053047,0.10597610787752502,0.23425741272036166,0.380370312687412,0.3396715209131013,0.14464276790344002,0.08653031123658582,0.24078350490117215,0.30967546134958407,0.29777627432175835,-0.011591523188036044,-0.02832879641557767,0.1765374298465648,0.16108082675793794,0.1587348409399593,0.12071850175112916,0.015583937375901295,0.2319575632320052,0.17298935857651557,0.11174792330786683,0.08411356136961862,0.13125062741432492,0.3828483551673741,0.17522020016538556,0.26633448206658283
Calmar Ratio,0.09015473144605576,0.04340630009174506,0.11666236101366839,0.17098013787424127,0.15382626709216599,0.05392682016982536,0.03525623196808767,0.13582407749079403,0.14087487634485735,0.14402056059777335,-0.0064587812006635294,-0.014047286387230424,0.07833209785374463,0.0760184866984798,0.08292762749900448,0.057680981728469964,0.005108619566548213,0.0897775635522457,0.09404273965944043,0.04827546667118389,0.03777513214635843,0.054154865055724505,0.17104445307109253,0.08932608151534212,0.13861290690213923
Omega Ratio,1.0650972387136046,1.0288529787291565,1.0619279319405943,1.1071056380871875,1.0929961759578426,1.0428175207740078,1.0242089959273524,1.0665431609114215,1.0912242773497196,1.0865677624820518,0.9964686825756598,0.9917603983843852,1.0506523682800917,1.049223331499585,1.0473980923410173,1.0376253745190864,1.0046842781290761,1.0693537414365106,1.0554192920163532,1.0342996103553888,1.026096730203732,1.040434607677654,1.1202898176016916,1.0565133304559504,1.0861968637539974
Sortino Ratio,0.3249230389795582,0.14489569643645486,0.3269974912701759,0.5316831554028377,0.47327496404346175,0.20031645214952293,0.11760106690163918,0.3322208151115206,0.42534307387825154,0.409425816320179,-0.015701470337955038,-0.03811669862998585,0.24339750498689597,0.2194120591362671,0.21622926404773776,0.16634000489538167,0.021362313338783367,0.3208540232999619,0.2359361090419767,0.15165128111012993,0.11601262066732736,0.18150317795435728,0.5488364276630766,0.23842011936530502,0.36531831067555043
