,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Total Closed Trades,270,267,256,244,249,224,218,205,198,202,193,189,178,169,178,174,169,157,156,160,154,148,141,141,142
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],66.66666666666666,71.53558052434457,70.703125,72.1311475409836,72.69076305220884,64.73214285714286,67.43119266055045,66.34146341463415,68.18181818181817,67.32673267326733,62.69430051813472,68.25396825396825,68.53932584269663,67.45562130177515,66.85393258426966,59.77011494252874,67.45562130177515,65.60509554140127,64.1025641025641,64.375,57.7922077922078,65.54054054054053,65.24822695035462,65.24822695035462,63.38028169014085
Best Trade [%],0.6818134205681228,0.8140374781459649,0.681813420568123,1.4316021210813077,0.7479555166056531,0.6818134205681293,0.6818134205681137,0.6818134205681368,1.4316021210813084,0.7479555166056467,0.681813420568131,0.6818134205681224,0.6818134205681297,1.431602121081309,0.6818134205681233,0.6818134205681275,0.6818134205681332,0.681813420568121,1.4316021210813057,0.6818134205681297,0.5389989381683196,0.5936194465351159,0.5936194465351174,1.2048419611529537,0.5936194465351214
Worst Trade [%],-1.0318373515577561,-1.0893583376917804,-1.1104887814485862,-1.4603025781590315,-0.970796957076161,-0.823445619396352,-1.0893583376917795,-1.1104887814485926,-1.4603025781590366,-0.9707969570761681,-0.823445619396348,-1.0893583376917788,-1.5231741151746105,-1.4603025781590315,-0.9707969570761659,-0.8234456193963492,-1.0893583376917775,-1.1104887814485918,-1.4603025781590293,-0.9707969570761624,-0.8234456193963491,-1.0893583376917875,-1.1104887814485933,-1.460302578159034,-0.9707969570761585
Avg Winning Trade [%],0.11913331870812414,0.12717769308297394,0.1283664150753249,0.13661966575674564,0.12612237885084,0.11983275912054628,0.1305316583325021,0.13740786717809547,0.14559070699015744,0.1353256208152286,0.12321659700442682,0.13597244849749335,0.1335083031845656,0.15998260687083615,0.13974433995187657,0.12385351795803735,0.13940609036430143,0.14070598788673236,0.15842159600848643,0.14164880841265312,0.12300776033864631,0.14180451928981602,0.14078632557851595,0.14881301395616317,0.14039436244315068
Avg Losing Trade [%],-0.1479283959106229,-0.17072076898585428,-0.1687848135882517,-0.16985351653280406,-0.18185400557391918,-0.14828128490050713,-0.17002953826431785,-0.17446149624864093,-0.16877375013608886,-0.17644587313175458,-0.1456195613539302,-0.1844809853822221,-0.2050313872973494,-0.1846194483783554,-0.18511575544767034,-0.15002970608328212,-0.19552596728206467,-0.19862427666411264,-0.17512404307553983,-0.18134958881689386,-0.15624831817513204,-0.19337289705755356,-0.2106015553413667,-0.18387629042725392,-0.18791983410714072
Avg Winning Trade Duration,3 days 00:56:00,3 days 07:39:53.717277486,3 days 11:16:14.585635359,4 days 00:49:05.454545454,3 days 22:24:31.823204419,3 days 06:27:18.620689655,3 days 10:07:20.816326530,3 days 11:07:03.529411764,4 days 06:02:40,4 days 04:03:31.764705882,3 days 04:21:49.090909090,3 days 13:46:02.790697674,3 days 12:35:24.590163934,4 days 21:28:25.263157894,3 days 15:07:33.781512605,3 days 02:04:36.923076923,3 days 23:34:44.210526315,4 days 00:00:00,4 days 02:52:48,3 days 11:11:04.077669902,3 days 05:39:46.516853932,4 days 12:07:25.360824742,3 days 23:44:20.869565217,4 days 03:54:46.956521739,3 days 08:32:00
Avg Losing Trade Duration,5 days 07:12:00,6 days 09:47:22.105263157,7 days 07:21:36,8 days 09:10:35.294117647,7 days 15:10:35.294117647,5 days 10:56:12.151898734,6 days 15:32:57.464788732,7 days 16:20:52.173913043,8 days 03:02:51.428571428,7 days 16:21:49.090909090,5 days 18:20:00,6 days 21:12:00,8 days 02:08:34.285714285,8 days 13:57:49.090909090,7 days 10:58:58.983050847,5 days 06:10:17.142857142,6 days 10:02:10.909090909,7 days 22:13:20,7 days 16:42:51.428571428,7 days 22:44:12.631578947,5 days 06:38:46.153846153,6 days 04:42:21.176470588,7 days 08:19:35.510204081,8 days 02:56:19.591836734,8 days 03:41:32.307692307
Profit Factor,1.6088809583974018,1.8654427225067374,1.8289252018745483,2.077453780966162,1.8380189897420012,1.4773114244288768,1.581573594362312,1.5454755168749477,1.8440169680651752,1.5727226392773217,1.415415326441363,1.5738400978070282,1.4104683914810936,1.7904927076245036,1.5115984030991305,1.2216096403934926,1.4689074158639641,1.3444176652342312,1.6071221994093956,1.401877781015548,1.074854212330125,1.3886679872729668,1.2507124708959771,1.5145414401541877,1.2868569842612394
Expectancy,0.031193427906412892,0.04464545819841863,0.043353860592681384,0.05425364980962878,0.04407024564511421,0.025824815806365524,0.0335987412307616,0.03329720371621995,0.04736381264763174,0.034377647794695876,0.02325983473431302,0.035123625027557816,0.027378391131253496,0.04944320552834329,0.03275167152111498,0.013642416209519614,0.030938300673972907,0.024186061974900724,0.03951860156546391,0.02689937904923287,0.004970909258987757,0.02655759933094949,0.018649851293264214,0.033649790679827624,0.020198536115156193
Sharpe Ratio,0.735625305546182,1.0279924427845544,0.9683561204034924,1.0668953249316167,0.9323169989747693,0.5301452806499594,0.6787027431779064,0.6357682552356392,0.800080277448639,0.6217631478694129,0.43162577958499126,0.6377873356596527,0.4743102584412612,0.724567546334049,0.5464952973955456,0.24405583660102723,0.5171376129963741,0.37639764687903876,0.5651868946244419,0.41351186861269074,0.08536717995516188,0.40447346248945754,0.2795075590586818,0.4522811679454907,0.29075774579903124
Calmar Ratio,0.4853411735897831,0.6570334302583175,0.5556611957781662,0.5849093996934828,0.5870740308837981,0.3776161428648277,0.41155009444723484,0.3347720199931982,0.4210196063838697,0.3325812194230745,0.23699574258330305,0.31441854573591704,0.18985347727376875,0.341882076669832,0.24090984919048383,0.10251263493217104,0.2386004683077026,0.15325704509237015,0.24098141691464178,0.1765281398888094,0.031194770091867115,0.18037979683453542,0.12087140881712029,0.20813777616498103,0.1273710096957622
Omega Ratio,1.2484646096788372,1.3432114684206726,1.3144377419979938,1.3448400690640956,1.293723273193876,1.1855353411570293,1.2312861331907883,1.2142867480714408,1.2724173800411,1.2017677645866975,1.1584678476162344,1.2299338667334268,1.165894065386696,1.2505845172123295,1.1948992668633411,1.092972290333181,1.1898630723207535,1.1326705292399568,1.2120071780551323,1.1495350261194632,1.032377791803348,1.1486193344547042,1.1021699784986698,1.1716091305329817,1.1070181183394294
Sortino Ratio,1.0486777845762574,1.5084566106665656,1.4201334917317368,1.6539395934111218,1.352192917883078,0.7459745267767607,0.9755401639580022,0.9184881889992931,1.231665440878202,0.8882781966901289,0.6001469107138977,0.9107395890727983,0.6741110830767495,1.1047527031613729,0.7802921796625527,0.3319583486722183,0.7349106250555096,0.5334703544490146,0.8560190902004449,0.5849771350227752,0.11267217294187261,0.5628133838194479,0.38635060978280983,0.667359945970497,0.40071986060570536
