Price,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,EUR,USD,EUR,USD,EUR,USD,EUR,USD,EUR,USD,EUR,USD
Date,,,,,,,,,,,,
2011-05-20,,1.7686244249343872,,1.877500057220459,,1.9070830345153809,,1.8595830202102661,,1.8887499570846558,,1072800
2011-05-23,,1.7062162160873413,,1.8112499713897705,,1.8333330154418945,,1.8020830154418945,,1.8333330154418945,,1970400
2011-05-24,,1.6756010055541992,,1.778749942779541,,1.8295830488204956,,1.7766669988632202,,1.8295830488204956,,1344000
2011-05-25,,1.692870855331421,,1.7970830202102661,,1.8125,,1.756250023841858,,1.7708330154418945,,1411200
2011-05-26,,1.705823302268982,,1.8108329772949219,,1.820417046546936,,1.777500033378601,,1.7870830297470093,,1260000
2011-05-27,,1.7230942249298096,,1.8291670083999634,,1.8416670560836792,,1.8200000524520874,,1.8304170370101929,,494400
2011-05-31,,1.7725492715835571,,1.8816670179367065,,1.8820830583572388,,1.850000023841858,,1.8541669845581055,,1077600
2011-06-01,,1.6626473665237427,,1.7649999856948853,,1.8708330392837524,,1.7629170417785645,,1.8679169416427612,,1380000
2011-06-02,,1.6716753244400024,,1.7745829820632935,,1.8066669702529907,,1.757917046546936,,1.7649999856948853,,732000
2011-06-03,,1.6029878854751587,,1.7016669511795044,,1.7599999904632568,,1.6933330297470093,,1.7324999570846558,,1809600
2011-06-06,,1.5884647369384766,,1.6862499713897705,,1.713333010673523,,1.6816669702529907,,1.7045830488204956,,1689600
2011-06-07,,1.6131925582885742,,1.712499976158142,,1.7454169988632202,,1.7104170322418213,,1.7183330059051514,,1730400
2011-06-08,,1.5539240837097168,,1.6495829820632935,,1.7045830488204956,,1.6375000476837158,,1.7045830488204956,,3566400
2011-06-09,,1.556672215461731,,1.652500033378601,,1.6733330488204956,,1.6337499618530273,,1.6545829772949219,,2781600
2011-06-10,,1.5048612356185913,,1.597499966621399,,1.644582986831665,,1.5733330249786377,,1.644582986831665,,1900800
2011-06-13,,1.4805264472961426,,1.571666955947876,,1.615833044052124,,1.5566669702529907,,1.6100000143051147,,2210400
2011-06-14,,1.532728672027588,,1.6270829439163208,,1.6449999809265137,,1.6008330583572388,,1.6008330583572388,,4032000
2011-06-15,,1.4766007661819458,,1.5674999952316284,,1.6237499713897705,,1.5645829439163208,,1.6058330535888672,,2412000
2011-06-16,,1.4479479789733887,,1.5370830297470093,,1.5804170370101929,,1.5141669511795044,,1.5804170370101929,,2683200
2011-06-17,,1.4181180000305176,,1.505416989326477,,1.570417046546936,,1.4912500381469727,,1.570417046546936,,4668000
2011-06-20,,1.4236129522323608,,1.5112500190734863,,1.5225000381469727,,1.4987499713897705,,1.5016670227050781,,1708800
2011-06-21,,1.4832732677459717,,1.5745830535888672,,1.5816669464111328,,1.5066670179367065,,1.525833010673523,,2193600
2011-06-22,,1.4628633260726929,,1.5529170036315918,,1.5841670036315918,,1.5520830154418945,,1.5708329677581787,,1447200
2011-06-23,,1.5111418962478638,,1.6041669845581055,,1.6062500476837158,,1.5066670179367065,,1.5362499952316284,,3278400
2011-06-24,,1.4440233707427979,,1.5329170227050781,,1.5933330059051514,,1.5283329486846924,,1.5929169654846191,,2822400
2011-06-27,,1.4628633260726929,,1.5529170036315918,,1.5654170513153076,,1.505416989326477,,1.5266669988632202,,1852800
2011-06-28,,1.488376259803772,,1.5800000429153442,,1.5812499523162842,,1.5504169464111328,,1.5591670274734497,,1588800
2011-06-29,,1.4856282472610474,,1.5770829916000366,,1.5945830345153809,,1.5591670274734497,,1.59375,,1608000
2011-06-30,,1.5645216703414917,,1.6608330011367798,,1.6699999570846558,,1.5837500095367432,,1.5837500095367432,,2126400
2011-07-01,,1.6261450052261353,,1.7262500524520874,,1.7329169511795044,,1.653749942779541,,1.6645829677581787,,2013600
2011-07-05,,1.6025950908660889,,1.7012499570846558,,1.7333329916000366,,1.6879169940948486,,1.7333329916000366,,602400
2011-07-06,,1.601810336112976,,1.7004170417785645,,1.709583044052124,,1.6729170083999634,,1.695417046546936,,602400
2011-07-07,,1.6724610328674316,,1.7754169702529907,,1.7941670417785645,,1.7270829677581787,,1.738332986831665,,1946400
2011-07-08,,1.6332101821899414,,1.7337499856948853,,1.742082953453064,,1.6979169845581055,,1.7274999618530273,,2376000
2011-07-11,,1.5821843147277832,,1.679582953453064,,1.7354170083999634,,1.6670830249786377,,1.691249966621399,,1948800
2011-07-12,,1.486413836479187,,1.5779169797897339,,1.636667013168335,,1.5641670227050781,,1.636667013168335,,4010400
2011-07-13,,1.4813114404678345,,1.5724999904632568,,1.6150000095367432,,1.5566669702529907,,1.5916670560836792,,3259200
2011-07-14,,1.4440233707427979,,1.5329170227050781,,1.6087499856948853,,1.5229170322418213,,1.5800000429153442,,3511200
2011-07-15,,1.4561907052993774,,1.5458329916000366,,1.5516669750213623,,1.5129170417785645,,1.5499999523162842,,3796800
2011-07-18,,1.4236129522323608,,1.5112500190734863,,1.5437500476837158,,1.4870829582214355,,1.5333329439163208,,3364800
2011-07-19,,1.519384503364563,,1.6129169464111328,,1.6183329820632935,,1.536666989326477,,1.5395829677581787,,2908800
2011-07-20,,1.5107489824295044,,1.6037499904632568,,1.6279170513153076,,1.5854170322418213,,1.6279170513153076,,1824000
2011-07-21,,1.5221315622329712,,1.615833044052124,,1.6208330392837524,,1.5470830202102661,,1.5791670083999634,,2416800
2011-07-22,,1.589249610900879,,1.6870830059051514,,1.696666955947876,,1.630416989326477,,1.630416989326477,,2882400
2011-07-25,,1.5519617795944214,,1.6475000381469727,,1.6729170083999634,,1.625,,1.659999966621399,,1656000
2011-07-26,,1.562166452407837,,1.6583329439163208,,1.6962499618530273,,1.653749942779541,,1.662500023841858,,1826400
2011-07-27,,1.467573642730713,,1.5579169988632202,,1.6258330345153809,,1.5437500476837158,,1.6258330345153809,,3475200
2011-07-28,,1.4640411138534546,,1.5541670322418213,,1.599166989326477,,1.5262500047683716,,1.553333044052124,,2836800
2011-07-29,,1.4404911994934082,,1.5291670560836792,,1.567916989326477,,1.5070830583572388,,1.5208330154418945,,3153600
2011-08-01,,1.438136100769043,,1.5266669988632202,,1.5833330154418945,,1.4833329916000366,,1.5708329677581787,,3583200
2011-08-02,,1.3553171157836914,,1.4387500286102295,,1.5187499523162842,,1.4379169940948486,,1.5,,3828000
2011-08-03,,1.3965301513671875,,1.4824999570846558,,1.4904170036315918,,1.3987499475479126,,1.4516669511795044,,4192800
2011-08-04,,1.245023488998413,,1.321666955947876,,1.4483330249786377,,1.3200000524520874,,1.4370830059051514,,4720800
2011-08-05,,1.2085208892822266,,1.2829170227050781,,1.3650000095367432,,1.2104170322418213,,1.3424999713897705,,3237600
2011-08-08,,1.0966575145721436,,1.164167046546936,,1.255416989326477,,1.164167046546936,,1.2029169797897339,,8599200
2011-08-09,,1.1751575469970703,,1.247499942779541,,1.247499942779541,,1.1129169464111328,,1.2050000429153442,,4814400
2011-08-10,,1.1194219589233398,,1.1883330345153809,,1.2654169797897339,,1.162500023841858,,1.216249942779541,,2464800
2011-08-11,,1.2199031114578247,,1.2949999570846558,,1.3291670083999634,,1.2083330154418945,,1.2158329486846924,,4053600
2011-08-12,,1.2124453783035278,,1.2870830297470093,,1.3333330154418945,,1.275833010673523,,1.3254170417785645,,3146400
2011-08-15,,1.2556215524673462,,1.3329169750213623,,1.3337500095367432,,1.2912499904632568,,1.2916669845581055,,4567200
2011-08-16,,1.213230848312378,,1.2879170179367065,,1.3291670083999634,,1.2604169845581055,,1.2962499856948853,,1173600
2011-08-17,,1.2022408246994019,,1.2762500047683716,,1.3283330202102661,,1.2479170560836792,,1.2791670560836792,,3448800
2011-08-18,,1.0766397714614868,,1.1429170370101929,,1.207082986831665,,1.1266670227050781,,1.207082986831665,,3196800
2011-08-19,,1.0307165384292603,,1.0941669940948486,,1.1791670322418213,,1.0908329486846924,,1.1308330297470093,,1353600
2011-08-22,,1.0479862689971924,,1.1124999523162842,,1.1462500095367432,,1.1033329963684082,,1.1441669464111328,,2932800
2011-08-23,,1.1323745250701904,,1.2020829916000366,,1.2029169797897339,,1.1145830154418945,,1.132917046546936,,2724000
2011-08-24,,1.1276646852493286,,1.1970829963684082,,1.2037500143051147,,1.1541670560836792,,1.1995830535888672,,3201600
2011-08-25,,1.0770316123962402,,1.1433329582214355,,1.2091670036315918,,1.1391669511795044,,1.1854170560836792,,3292800
2011-08-26,,1.1213852167129517,,1.1904170513153076,,1.2050000429153442,,1.1100000143051147,,1.1391669511795044,,1848000
2011-08-29,,1.192427158355713,,1.2658330202102661,,1.2679170370101929,,1.2129169702529907,,1.224166989326477,,2582400
2011-08-30,,1.1916428804397583,,1.2649999856948853,,1.278749942779541,,1.227916955947876,,1.247499942779541,,1106400
2011-08-31,,1.1751575469970703,,1.247499942779541,,1.2937500476837158,,1.2324999570846558,,1.2766669988632202,,3120000
2011-09-01,,1.1472903490066528,,1.2179169654846191,,1.275833010673523,,1.2170829772949219,,1.2549999952316284,,1027200
2011-09-02,,1.0954794883728027,,1.1629170179367065,,1.1904170513153076,,1.148332953453064,,1.1770830154418945,,2815200
2011-09-06,,1.0829188823699951,,1.1495829820632935,,1.1504169702529907,,1.0920829772949219,,1.0979169607162476,,1780800
2011-09-07,,1.157495141029358,,1.2287499904632568,,1.2316670417785645,,1.195417046546936,,1.195417046546936,,2047200
2011-09-08,,1.1461127996444702,,1.2166670560836792,,1.2716670036315918,,1.2024999856948853,,1.225000023841858,,2448000
2011-09-09,,1.126095175743103,,1.195417046546936,,1.2529170513153076,,1.1854170560836792,,1.196666955947876,,3312000
2011-09-12,,1.183793067932129,,1.2566670179367065,,1.2570830583572388,,1.1854170560836792,,1.1854170560836792,,2762400
2011-09-13,,1.2332489490509033,,1.3091670274734497,,1.3174999952316284,,1.2549999952316284,,1.2608330249786377,,8332800
2011-09-14,,1.290554165840149,,1.3700000047683716,,1.4012500047683716,,1.3125,,1.3279169797897339,,4771200
2011-09-15,,1.331766963005066,,1.4137500524520874,,1.4208329916000366,,1.375,,1.4049999713897705,,4250400
2011-09-16,,1.3513919115066528,,1.4345829486846924,,1.4516669511795044,,1.381250023841858,,1.3820830583572388,,5006400
2011-09-19,,1.3301968574523926,,1.4120830297470093,,1.4275000095367432,,1.3733329772949219,,1.3908330202102661,,3048000
2011-09-20,,1.3199920654296875,,1.4012500047683716,,1.4500000476837158,,1.3979170322418213,,1.4216669797897339,,2080800
2011-09-21,,1.2787786722183228,,1.3574999570846558,,1.4304169416427612,,1.3574999570846558,,1.3995829820632935,,2822400
2011-09-22,,1.2026335000991821,,1.2766669988632202,,1.3091670274734497,,1.2374999523162842,,1.2845829725265503,,3504000
2011-09-23,,1.2567989826202393,,1.3341670036315918,,1.3433330059051514,,1.25,,1.2583329677581787,,3081600
2011-09-26,,1.2591537237167358,,1.3366669416427612,,1.3504170179367065,,1.2737499475479126,,1.3504170179367065,,8779200
2011-09-27,,1.2936935424804688,,1.3733329772949219,,1.4287500381469727,,1.3637499809265137,,1.381250023841858,,6494400
2011-09-28,,1.2320712804794312,,1.3079169988632202,,1.3937499523162842,,1.3079169988632202,,1.3808330297470093,,8095200
2011-09-29,,1.2085208892822266,,1.2829170227050781,,1.3524999618530273,,1.2391669750213623,,1.3441669940948486,,10728000
2011-09-30,,1.1323745250701904,,1.2020829916000366,,1.2708330154418945,,1.2020829916000366,,1.2466670274734497,,1281600
2011-10-03,,1.0523035526275635,,1.117082953453064,,1.215000033378601,,1.1154170036315918,,1.1875,,10480800
2011-10-04,,1.1343376636505127,,1.2041670083999634,,1.2083330154418945,,1.0929169654846191,,1.0950000286102295,,2433600
2011-10-05,,1.20891273021698,,1.2833329439163208,,1.2933330535888672,,1.183750033378601,,1.2129169702529907,,5112000
2011-10-06,,1.237173080444336,,1.3133330345153809,,1.3133330345153809,,1.2575000524520874,,1.2799999713897705,,9328800
2011-10-07,,1.25601327419281,,1.3333330154418945,,1.3604170083999634,,1.2995829582214355,,1.3145829439163208,,1485600
2011-10-10,,1.320776343345642,,1.4020830392837524,,1.411666989326477,,1.3704169988632202,,1.3708330392837524,,2503200
2011-10-11,,1.322346568107605,,1.403749942779541,,1.4137500524520874,,1.3779170513153076,,1.3862500190734863,,2752800
2011-10-12,,1.338831901550293,,1.4212499856948853,,1.4550000429153442,,1.417917013168335,,1.417917013168335,,3576000
2011-10-13,,1.4008471965789795,,1.4870829582214355,,1.4966670274734497,,1.4058330059051514,,1.4058330059051514,,2172000
2011-10-14,,1.421650767326355,,1.509166955947876,,1.5145829916000366,,1.4674999713897705,,1.507917046546936,,2313600
2011-10-17,,1.3615975379943848,,1.445417046546936,,1.5020829439163208,,1.4345829486846924,,1.4904170036315918,,2071200
2011-10-18,,1.4063429832458496,,1.4929169416427612,,1.5041669607162476,,1.4149999618530273,,1.4470829963684082,,3410400
2011-10-19,,1.3867173194885254,,1.4720829725265503,,1.524999976158142,,1.4691669940948486,,1.4987499713897705,,3028800
2011-10-20,,1.3439348936080933,,1.4266669750213623,,1.4550000429153442,,1.381250023841858,,1.4550000429153442,,4831200
2011-10-21,,1.4059501886367798,,1.4924999475479126,,1.5254169702529907,,1.4691669940948486,,1.4691669940948486,,2508000
2011-10-24,,1.4891606569290161,,1.5808329582214355,,1.5916670560836792,,1.4966670274734497,,1.4966670274734497,,5820000
2011-10-25,,1.4518731832504272,,1.5412499904632568,,1.5958329439163208,,1.5341670513153076,,1.5558329820632935,,3830400
2011-10-26,,1.475030541419983,,1.5658329725265503,,1.5833330154418945,,1.5,,1.5633330345153809,,2186400
2011-10-27,,1.563737154006958,,1.659999966621399,,1.6779170036315918,,1.6129169464111328,,1.6354169845581055,,2798400
2011-10-28,,1.5613821744918823,,1.6575000286102295,,1.6595829725265503,,1.6333329677581787,,1.6454169750213623,,1216800
2011-10-31,,1.4868061542510986,,1.5783330202102661,,1.6295830011367798,,1.5783330202102661,,1.6120829582214355,,1296000
2011-11-01,,1.3933906555175781,,1.4791669845581055,,1.523332953453064,,1.4683330059051514,,1.5070830583572388,,4022400
2011-11-02,,1.3984923362731934,,1.4845830202102661,,1.5158330202102661,,1.459583044052124,,1.5154169797897339,,2292000
2011-11-03,,1.4820959568023682,,1.5733330249786377,,1.5795830488204956,,1.4591670036315918,,1.5225000381469727,,2959200
2011-11-04,,1.4946565628051758,,1.5866669416427612,,1.600000023841858,,1.5408329963684082,,1.554582953453064,,1166400
2011-11-07,,1.504468321800232,,1.5970829725265503,,1.6008330583572388,,1.5383330583572388,,1.5708329677581787,,2340000
2011-11-08,,1.5366543531417847,,1.631250023841858,,1.6362500190734863,,1.5750000476837158,,1.6183329820632935,,2683200
2011-11-09,,1.4039881229400635,,1.4904170036315918,,1.5591670274734497,,1.4879169464111328,,1.554582953453064,,3782400
2011-11-10,,1.4251834154129028,,1.5129170417785645,,1.5341670513153076,,1.4737499952316284,,1.527500033378601,,1147200
2011-11-11,,1.5205618143081665,,1.6141669750213623,,1.625,,1.5470830202102661,,1.5470830202102661,,2505600
2011-11-14,,1.4903383255004883,,1.582082986831665,,1.6308330297470093,,1.5625,,1.6033329963684082,,1488000
2011-11-15,,1.5456815958023071,,1.6408330202102661,,1.6575000286102295,,1.5787500143051147,,1.585832953453064,,2349600
2011-11-16,,1.5095713138580322,,1.6024999618530273,,1.6754169464111328,,1.597499966621399,,1.6129169464111328,,4903200
2011-11-17,,1.4032024145126343,,1.4895830154418945,,1.600000023841858,,1.4545830488204956,,1.600000023841858,,4168800
2011-11-18,,1.3839707374572754,,1.4691669940948486,,1.4987499713897705,,1.4537500143051147,,1.4904170036315918,,1980000
2011-11-21,,1.31645929813385,,1.3975000381469727,,1.4354170560836792,,1.3679169416427612,,1.4245829582214355,,2906400
2011-11-22,,1.278386116027832,,1.3570829629898071,,1.4045829772949219,,1.3408329486846924,,1.3870830535888672,,2704800
2011-11-23,,1.2065577507019043,,1.2808330059051514,,1.3337500095367432,,1.2808330059051514,,1.3333330154418945,,1497600
2011-11-25,,1.184970736503601,,1.257917046546936,,1.3125,,1.257917046546936,,1.2641669511795044,,2212800
2011-11-28,,1.2619010210037231,,1.3395830392837524,,1.355417013168335,,1.3170830011367798,,1.3312499523162842,,1651200
2011-11-29,,1.2548357248306274,,1.332082986831665,,1.3729170560836792,,1.3274999856948853,,1.34375,,1682400
2011-11-30,,1.4000625610351562,,1.4862500429153442,,1.4866670370101929,,1.40625,,1.40625,,3276000
2011-12-01,,1.4075206518173218,,1.4941669702529907,,1.4979170560836792,,1.4495830535888672,,1.4837499856948853,,986400
2011-12-02,,1.3929977416992188,,1.4787499904632568,,1.53125,,1.4733330011367798,,1.5208330154418945,,1423200
2011-12-05,,1.4224355220794678,,1.5099999904632568,,1.5399999618530273,,1.4950000047683716,,1.524999976158142,,2188800
2011-12-06,,1.434995174407959,,1.523332953453064,,1.5387500524520874,,1.5066670179367065,,1.5170830488204956,,2354400
2011-12-07,,1.4585453271865845,,1.5483330488204956,,1.5579169988632202,,1.4866670370101929,,1.5175000429153442,,1730400
2011-12-08,,1.3655219078063965,,1.4495830535888672,,1.5504169464111328,,1.4470829963684082,,1.5279170274734497,,1003200
2011-12-09,,1.4035954475402832,,1.4900000095367432,,1.4979170560836792,,1.4049999713897705,,1.4162499904632568,,1125600
2011-12-12,,1.318029761314392,,1.3991669416427612,,1.4304169416427612,,1.3645830154418945,,1.4304169416427612,,1953600
2011-12-13,,1.2599387168884277,,1.337499976158142,,1.4199999570846558,,1.3270829916000366,,1.4170830249786377,,871200
2011-12-14,,1.228145956993103,,1.3037500381469727,,1.3458329439163208,,1.2883330583572388,,1.3312499523162842,,890400
2011-12-15,,1.2293230295181274,,1.3049999475479126,,1.3466670513153076,,1.2970830202102661,,1.3391669988632202,,741600
2011-12-16,,1.2383503913879395,,1.3145829439163208,,1.3620829582214355,,1.3108329772949219,,1.3195830583572388,,626400
2011-12-19,,1.197137475013733,,1.2708330154418945,,1.3308329582214355,,1.2679170370101929,,1.3266669511795044,,2498400
2011-12-20,,1.2980117797851562,,1.3779170513153076,,1.3816670179367065,,1.3116669654846191,,1.3116669654846191,,1864800
2011-12-21,,1.27406907081604,,1.3524999618530273,,1.4129170179367065,,1.317916989326477,,1.3833329677581787,,859200
2011-12-22,,1.3376543521881104,,1.4199999570846558,,1.4270830154418945,,1.3591669797897339,,1.3591669797897339,,1404000
2011-12-23,,1.3588496446609497,,1.4424999952316284,,1.4450000524520874,,1.4091670513153076,,1.428333044052124,,573600
2011-12-27,,1.3619890213012695,,1.4458329677581787,,1.4641669988632202,,1.4325000047683716,,1.4441670179367065,,357600
2011-12-28,,1.32156240940094,,1.4029170274734497,,1.4395829439163208,,1.400833010673523,,1.4383330345153809,,412800
2011-12-29,,1.3529621362686157,,1.4362499713897705,,1.4375,,1.4095829725265503,,1.4129170179367065,,2097600
2011-12-30,,1.3305894136428833,,1.412500023841858,,1.4450000524520874,,1.412500023841858,,1.4304169416427612,,1372800
2012-01-03,,1.3600274324417114,,1.443750023841858,,1.4862500429153442,,1.4333330392837524,,1.462499976158142,,1809600
2012-01-04,,1.377297043800354,,1.4620829820632935,,1.4645830392837524,,1.4233330488204956,,1.433750033378601,,386400
2012-01-05,,1.4196877479553223,,1.5070830583572388,,1.5087499618530273,,1.4566669464111328,,1.4587500095367432,,1070400
2012-01-06,,1.4173325300216675,,1.5045830011367798,,1.5112500190734863,,1.4791669845581055,,1.4833329916000366,,588000
2012-01-09,,1.4561907052993774,,1.5458329916000366,,1.5558329820632935,,1.507917046546936,,1.5162500143051147,,1502400
2012-01-10,,1.4691431522369385,,1.5595829486846924,,1.5816669464111328,,1.5504169464111328,,1.5816669464111328,,1716000
2012-01-11,,1.4824882745742798,,1.5737500190734863,,1.5787500143051147,,1.5441670417785645,,1.5504169464111328,,787200
2012-01-12,,1.5009357929229736,,1.5933330059051514,,1.600000023841858,,1.557083010673523,,1.5800000429153442,,1123200
2012-01-13,,1.436172604560852,,1.5245829820632935,,1.574167013168335,,1.5212500095367432,,1.5729169845581055,,871200
2012-01-17,,1.4428458213806152,,1.5316669940948486,,1.5612499713897705,,1.5279170274734497,,1.5516669750213623,,916800
2012-01-18,,1.5653074979782104,,1.661666989326477,,1.6620830297470093,,1.5666669607162476,,1.5666669607162476,,2428800
2012-01-19,,1.6014171838760376,,1.7000000476837158,,1.7058329582214355,,1.6729170083999634,,1.682083010673523,,1089600
2012-01-20,,1.6426303386688232,,1.743749976158142,,1.75,,1.6958329677581787,,1.7083330154418945,,1464000
2012-01-23,,1.6445927619934082,,1.7458330392837524,,1.7708330154418945,,1.7262500524520874,,1.7262500524520874,,1778400
2012-01-24,,1.654012680053711,,1.7558330297470093,,1.7691669464111328,,1.7316670417785645,,1.738332986831665,,592800
2012-01-25,,1.665787696838379,,1.7683329582214355,,1.7741669416427612,,1.7141669988632202,,1.7575000524520874,,1509600
2012-01-26,,1.6300705671310425,,1.730417013168335,,1.7916669845581055,,1.7137500047683716,,1.7745829820632935,,842400
2012-01-27,,1.6375272274017334,,1.738332986831665,,1.75,,1.71875,,1.71875,,460800
2012-01-30,,1.617902398109436,,1.7174999713897705,,1.7216670513153076,,1.6749999523162842,,1.6979169845581055,,1341600
2012-01-31,,1.6041651964187622,,1.7029169797897339,,1.7254170179367065,,1.6845829486846924,,1.7245830297470093,,609600
2012-02-01,,1.6508725881576538,,1.752500057220459,,1.7825000286102295,,1.7374999523162842,,1.7441669702529907,,398400
2012-02-02,,1.6653960943222046,,1.7679170370101929,,1.7870830297470093,,1.7466670274734497,,1.7529170513153076,,427200
2012-02-03,,1.7258409261703491,,1.832082986831665,,1.8479169607162476,,1.8058329820632935,,1.817916989326477,,1135200
2012-02-06,,1.6960113048553467,,1.8004169464111328,,1.8191670179367065,,1.777500033378601,,1.8191670179367065,,1130400
2012-02-07,,1.6916930675506592,,1.7958329916000366,,1.807083010673523,,1.7620830535888672,,1.7770830392837524,,336000
2012-02-08,,1.7293733358383179,,1.835832953453064,,1.8583329916000366,,1.8083330392837524,,1.8083330392837524,,381600
2012-02-09,,1.734869122505188,,1.8416670560836792,,1.851667046546936,,1.8250000476837158,,1.8504170179367065,,549600
2012-02-10,,1.6826657056808472,,1.7862499952316284,,1.8054169416427612,,1.7708330154418945,,1.8054169416427612,,940800
2012-02-13,,1.681488275527954,,1.784999966621399,,1.8200000524520874,,1.7545830011367798,,1.8200000524520874,,477600
2012-02-14,,1.6873756647109985,,1.7912499904632568,,1.7916669845581055,,1.7641669511795044,,1.773332953453064,,244800
2012-02-15,,1.6901233196258545,,1.7941670417785645,,1.8333330154418945,,1.792917013168335,,1.8058329820632935,,388800
2012-02-16,,1.7544938325881958,,1.8624999523162842,,1.8795830011367798,,1.787500023841858,,1.787500023841858,,919200
2012-02-17,,1.7572417259216309,,1.8654170036315918,,1.8908330202102661,,1.8591669797897339,,1.8791669607162476,,362400
2012-02-21,,1.7179912328720093,,1.8237500190734863,,1.8674999475479126,,1.8116669654846191,,1.8558330535888672,,302400
2012-02-22,,1.686198115348816,,1.7899999618530273,,1.8429169654846191,,1.7845829725265503,,1.832082986831665,,564000
2012-02-23,,1.6924787759780884,,1.7966669797897339,,1.8125,,1.7520829439163208,,1.783750057220459,,302400
2012-02-24,,1.6830583810806274,,1.786666989326477,,1.8125,,1.7841670513153076,,1.8125,,381600
2012-02-27,,1.6952258348464966,,1.7995829582214355,,1.8212499618530273,,1.7470829486846924,,1.7599999904632568,,240000
2012-02-28,,1.737615942955017,,1.8445830345153809,,1.863332986831665,,1.804582953453064,,1.8095829486846924,,415200
2012-02-29,,1.6916930675506592,,1.7958329916000366,,1.850000023841858,,1.7912499904632568,,1.850000023841858,,988800
2012-03-01,,1.6901233196258545,,1.7941670417785645,,1.8258329629898071,,1.78125,,1.8120830059051514,,412800
2012-03-02,,1.668142557144165,,1.7708330154418945,,1.815000057220459,,1.761667013168335,,1.7833329439163208,,1020000
2012-03-05,,1.5971003770828247,,1.695417046546936,,1.747499942779541,,1.684999942779541,,1.7424999475479126,,799200
2012-03-06,,1.5861098766326904,,1.683750033378601,,1.6866669654846191,,1.6437499523162842,,1.6554169654846191,,1080000
2012-03-07,,1.6230053901672363,,1.7229169607162476,,1.7316670417785645,,1.6958329677581787,,1.6958329677581787,,331200
2012-03-08,,1.6418460607528687,,1.7429169416427612,,1.7549999952316284,,1.7237499952316284,,1.7529170513153076,,516000
2012-03-09,,1.6708906888961792,,1.7737499475479126,,1.7808330059051514,,1.7416670322418213,,1.7416670322418213,,355200
2012-03-12,,1.649695634841919,,1.7512500286102295,,1.7729170322418213,,1.7416670322418213,,1.7729170322418213,,393600
2012-03-13,,1.7105332612991333,,1.8158329725265503,,1.8166669607162476,,1.7699999809265137,,1.7708330154418945,,1296000
2012-03-14,,1.7030761241912842,,1.8079169988632202,,1.8595830202102661,,1.8004169464111328,,1.8170830011367798,,1236000
2012-03-15,,1.7568490505218506,,1.8650000095367432,,1.8700000047683716,,1.8166669607162476,,1.824167013168335,,940800
2012-03-16,,1.7521392107009888,,1.8600000143051147,,1.8799999952316284,,1.8600000143051147,,1.8733329772949219,,693600
2012-03-19,,1.7780441045761108,,1.8875000476837158,,1.9004169702529907,,1.849166989326477,,1.8512500524520874,,516000
2012-03-20,,1.7639143466949463,,1.872499942779541,,1.8837499618530273,,1.8450000286102295,,1.8600000143051147,,1142400
2012-03-21,,1.7707583904266357,,1.8758330345153809,,1.8904169797897339,,1.8650000095367432,,1.8808330297470093,,360000
2012-03-22,,1.7636780738830566,,1.8683329820632935,,1.8691669702529907,,1.8354170322418213,,1.8624999523162842,,506400
2012-03-23,,1.7605316638946533,,1.8650000095367432,,1.8662500381469727,,1.8333330154418945,,1.865833044052124,,489600
2012-03-26,,1.8077309131622314,,1.9149999618530273,,1.9191670417785645,,1.8779170513153076,,1.8879170417785645,,969600
2012-03-27,,1.8104846477508545,,1.917917013168335,,1.9358329772949219,,1.912500023841858,,1.915416955947876,,722400
2012-03-28,,1.7636780738830566,,1.8683329820632935,,1.917917013168335,,1.8495830297470093,,1.911666989326477,,878400
2012-03-29,,1.7782312631607056,,1.8837499618530273,,1.8875000476837158,,1.8308329582214355,,1.8470829725265503,,465600
2012-03-30,,1.787671446800232,,1.8937499523162842,,1.9145829677581787,,1.8645830154418945,,1.9145829677581787,,496800
2012-04-02,,1.7872780561447144,,1.8933329582214355,,1.9058330059051514,,1.8537499904632568,,1.8704169988632202,,247200
2012-04-03,,1.7428323030471802,,1.846250057220459,,1.8904169797897339,,1.8333330154418945,,1.8904169797897339,,338400
2012-04-04,,1.6861928701400757,,1.7862499952316284,,1.8037500381469727,,1.7487499713897705,,1.7925000190734863,,3475200
2012-04-05,,1.6905195713043213,,1.7908329963684082,,1.7933330535888672,,1.7699999809265137,,1.7699999809265137,,259200
2012-04-09,,1.643320083618164,,1.740833044052124,,1.7520829439163208,,1.7204170227050781,,1.743749976158142,,4032000
2012-04-10,,1.5973007678985596,,1.6920830011367798,,1.7529170513153076,,1.6862499713897705,,1.7333329916000366,,628800
2012-04-11,,1.6409602165222168,,1.738332986831665,,1.7637499570846558,,1.7200000286102295,,1.7287499904632568,,772800
2012-04-12,,1.708219289779663,,1.8095829486846924,,1.8158329725265503,,1.752500057220459,,1.7549999952316284,,523200
2012-04-13,,1.6492202281951904,,1.7470829486846924,,1.8041670322418213,,1.7470829486846924,,1.7945829629898071,,300000
2012-04-16,,1.6582671403884888,,1.7566670179367065,,1.7841670513153076,,1.7283329963684082,,1.7799999713897705,,206400
2012-04-17,,1.7034990787506104,,1.804582953453064,,1.8166669607162476,,1.7916669845581055,,1.7916669845581055,,360000
2012-04-18,,1.661020040512085,,1.7595829963684082,,1.7687499523162842,,1.7204170227050781,,1.7404170036315918,,168000
