Date,Close,Open,High,Low,Vol.,Change %
2/7/13,1.3396,1.3521,1.3577,1.3369,,-0.94%
2/6/13,1.3523,1.3584,1.3598,1.3495,,-0.45%
2/5/13,1.3584,1.3514,1.3599,1.3459,,0.52%
2/4/13,1.3514,1.3642,1.3659,1.3504,,-0.92%
2/1/13,1.364,1.3577,1.3712,1.3572,,0.45%
1/31/13,1.3579,1.3567,1.3594,1.354,,0.08%
1/30/13,1.3568,1.3491,1.3588,1.3481,,0.56%
1/29/13,1.3493,1.3455,1.3498,1.3415,,0.27%
1/28/13,1.3456,1.3464,1.3478,1.3424,,-0.04%
1/25/13,1.3462,1.3377,1.3481,1.335,,0.64%
1/24/13,1.3376,1.3319,1.3394,1.3287,,0.44%
1/23/13,1.3318,1.3321,1.3356,1.3265,,-0.02%
1/22/13,1.3321,1.3312,1.3373,1.3268,,0.05%
1/21/13,1.3314,1.3321,1.3333,1.33,,-0.04%
1/18/13,1.3319,1.3377,1.3403,1.3281,,-0.43%
1/17/13,1.3377,1.3291,1.339,1.3271,,0.65%
1/16/13,1.329,1.3304,1.3325,1.3257,,-0.11%
1/15/13,1.3304,1.3382,1.3394,1.3268,,-0.59%
1/14/13,1.3383,1.334,1.3404,1.3334,,0.29%
1/11/13,1.3344,1.3272,1.3366,1.3248,,0.55%
1/10/13,1.3271,1.3065,1.3273,1.3039,,1.58%
1/9/13,1.3064,1.3081,1.3096,1.3037,,-0.15%
1/8/13,1.3083,1.3116,1.3142,1.3058,,-0.26%
1/7/13,1.3117,1.3072,1.3121,1.3018,,0.37%
1/4/13,1.3069,1.3048,1.3091,1.2999,,0.16%
1/3/13,1.3048,1.3187,1.3192,1.3046,,-1.05%
1/2/13,1.3186,1.3205,1.3302,1.3157,,-0.14%
1/1/13,1.3205,1.3194,1.322,1.318,,0.07%
12/31/12,1.3196,1.3214,1.3236,1.3173,,-0.15%
12/28/12,1.3216,1.3236,1.3258,1.3167,,-0.15%
12/27/12,1.3236,1.3225,1.3285,1.3201,,0.09%
12/26/12,1.3224,1.3183,1.3255,1.317,,0.31%
12/25/12,1.3183,1.3184,1.3208,1.317,,-0.02%
12/24/12,1.3186,1.3188,1.3234,1.3167,,-0.02%
12/21/12,1.3188,1.3245,1.3255,1.3159,,-0.42%
12/20/12,1.3244,1.3228,1.3297,1.3189,,0.12%
12/19/12,1.3228,1.323,1.331,1.3222,,-0.02%
12/18/12,1.323,1.3164,1.3239,1.3155,,0.49%
12/17/12,1.3165,1.319,1.3192,1.3144,,0.02%
12/14/12,1.3163,1.3079,1.3175,1.3067,,0.65%
12/13/12,1.3078,1.3074,1.3102,1.3041,,0.03%
12/12/12,1.3074,1.3007,1.3098,1.2994,,0.52%
12/11/12,1.3006,1.2942,1.3016,1.2929,,0.50%
12/10/12,1.2941,1.2901,1.2947,1.2879,,0.11%
12/7/12,1.2927,1.2969,1.2974,1.2881,,-0.32%
12/6/12,1.2968,1.3068,1.3088,1.2949,,-0.77%
12/5/12,1.3068,1.3095,1.3128,1.3061,,-0.20%
12/4/12,1.3094,1.3053,1.3109,1.3045,,0.31%
12/3/12,1.3054,1.2984,1.3077,1.2972,,0.52%
11/30/12,1.2986,1.2978,1.3028,1.2969,,0.06%
11/29/12,1.2978,1.2952,1.3014,1.2938,,0.19%
11/28/12,1.2953,1.2944,1.2956,1.288,,0.06%
11/27/12,1.2945,1.297,1.301,1.2915,,-0.22%
11/26/12,1.2973,1.2972,1.2985,1.2943,,-0.02%
11/23/12,1.2976,1.2883,1.2992,1.2868,,0.72%
11/22/12,1.2883,1.2828,1.2902,1.2826,,0.42%
11/21/12,1.2829,1.2817,1.2833,1.2734,,0.09%
11/20/12,1.2818,1.2813,1.283,1.2765,,0.04%
11/19/12,1.2813,1.2739,1.2822,1.2731,,0.54%
11/16/12,1.2744,1.278,1.2788,1.2689,,-0.28%
11/15/12,1.278,1.2736,1.2803,1.2717,,0.35%
11/14/12,1.2736,1.2706,1.2778,1.27,,0.25%
11/13/12,1.2704,1.2709,1.2728,1.2662,,-0.05%
11/12/12,1.271,1.2712,1.2742,1.2698,,0.01%
11/9/12,1.2709,1.2747,1.279,1.2689,,-0.30%
11/8/12,1.2747,1.2771,1.2782,1.2718,,-0.19%
11/7/12,1.2771,1.2813,1.2877,1.2735,,-0.34%
11/6/12,1.2814,1.2795,1.2828,1.2763,,0.13%
11/5/12,1.2797,1.2812,1.2843,1.2767,,-0.31%
11/2/12,1.2837,1.2942,1.2952,1.282,,-0.81%
11/1/12,1.2942,1.2959,1.2982,1.2923,,-0.14%
10/31/12,1.296,1.2961,1.3023,1.2946,,0.01%
10/30/12,1.2959,1.2904,1.2986,1.2887,,0.43%
10/29/12,1.2904,1.2948,1.2967,1.2885,,-0.29%
10/26/12,1.2942,1.2934,1.2959,1.2883,,0.06%
10/25/12,1.2934,1.2973,1.3024,1.2926,,-0.31%
10/24/12,1.2974,1.2986,1.2999,1.2921,,-0.09%
10/23/12,1.2986,1.306,1.3077,1.2952,,-0.57%
10/22/12,1.306,1.3013,1.3085,1.3011,,0.29%
10/19/12,1.3022,1.3065,1.3078,1.3012,,-0.34%
10/18/12,1.3066,1.3119,1.3129,1.3055,,-0.40%
10/17/12,1.3119,1.3054,1.3141,1.3053,,0.50%
10/16/12,1.3054,1.295,1.3062,1.2943,,0.80%
10/15/12,1.295,1.2957,1.298,1.2891,,0.00%
10/12/12,1.295,1.2927,1.2992,1.2921,,0.18%
10/11/12,1.2927,1.2875,1.2954,1.2826,,0.40%
10/10/12,1.2875,1.2885,1.2914,1.2835,,-0.08%
10/9/12,1.2885,1.297,1.2991,1.2858,,-0.66%
10/8/12,1.297,1.303,1.3036,1.2936,,-0.49%
10/5/12,1.3034,1.3018,1.3072,1.2993,,0.12%
10/4/12,1.3018,1.2905,1.3032,1.2901,,0.87%
10/3/12,1.2906,1.2919,1.2938,1.2877,,-0.11%
10/2/12,1.292,1.2888,1.2969,1.288,,0.24%
10/1/12,1.2889,1.2859,1.294,1.2803,,0.24%
9/28/12,1.2858,1.2912,1.2959,1.2837,,-0.43%
9/27/12,1.2914,1.2871,1.2929,1.2828,,0.33%
9/26/12,1.2872,1.2899,1.2913,1.2835,,-0.22%
9/25/12,1.29,1.2933,1.2973,1.2887,,-0.24%
9/24/12,1.2931,1.2981,1.299,1.289,,-0.38%
9/21/12,1.298,1.2969,1.3047,1.2954,,0.08%
9/20/12,1.2969,1.3049,1.306,1.292,,-0.61%
9/19/12,1.3048,1.3046,1.3086,1.2992,,0.00%
9/18/12,1.3048,1.3118,1.3122,1.3028,,-0.53%
9/17/12,1.3117,1.3127,1.317,1.3083,,-0.08%
9/14/12,1.3127,1.299,1.3171,1.298,,1.06%
9/13/12,1.2989,1.29,1.3002,1.2857,,0.69%
9/12/12,1.29,1.2855,1.2937,1.2816,,0.35%
9/11/12,1.2855,1.2757,1.2872,1.2754,,0.75%
9/10/12,1.2759,1.2807,1.2813,1.2755,,-0.44%
9/7/12,1.2816,1.2631,1.2818,1.2626,,1.46%
9/6/12,1.2631,1.2603,1.2652,1.2562,,0.24%
9/5/12,1.2601,1.2567,1.2626,1.2502,,0.27%
9/4/12,1.2567,1.2593,1.263,1.2557,,-0.21%
9/3/12,1.2594,1.2567,1.2611,1.2556,,0.14%
8/31/12,1.2577,1.2506,1.2638,1.2493,,0.57%
8/30/12,1.2506,1.2531,1.2565,1.2488,,-0.18%
8/29/12,1.2529,1.2565,1.2574,1.2517,,-0.29%
8/28/12,1.2565,1.2498,1.2576,1.2464,,0.52%
8/27/12,1.25,1.2511,1.2536,1.2489,,-0.10%
8/24/12,1.2513,1.2563,1.2569,1.2483,,-0.41%
8/23/12,1.2564,1.2528,1.2591,1.2524,,0.29%
8/22/12,1.2528,1.2473,1.254,1.2431,,0.45%
8/21/12,1.2472,1.2347,1.249,1.2342,,1.04%
8/20/12,1.2344,1.2344,1.2369,1.2294,,0.08%
8/17/12,1.2334,1.2355,1.2382,1.2288,,-0.17%
8/16/12,1.2355,1.2292,1.2374,1.2256,,0.54%
8/15/12,1.2289,1.2322,1.2344,1.2263,,-0.27%
8/14/12,1.2322,1.2332,1.2386,1.2316,,-0.08%
8/13/12,1.2332,1.228,1.2374,1.226,,0.34%
8/10/12,1.229,1.2306,1.2317,1.2239,,-0.13%
8/9/12,1.2306,1.2367,1.2388,1.2266,,-0.48%
8/8/12,1.2365,1.2401,1.2403,1.2327,,-0.29%
8/7/12,1.2401,1.2401,1.2442,1.2375,,0.00%
8/6/12,1.2401,1.2379,1.2444,1.2341,,0.11%
8/3/12,1.2387,1.218,1.2394,1.2166,,1.70%
8/2/12,1.218,1.2224,1.2405,1.2132,,-0.38%
8/1/12,1.2226,1.2304,1.2338,1.2218,,-0.63%
7/31/12,1.2304,1.2262,1.233,1.2247,,0.36%
7/30/12,1.226,1.234,1.234,1.2224,,-0.48%
7/27/12,1.2319,1.2283,1.239,1.2241,,0.29%
7/26/12,1.2283,1.2159,1.233,1.2117,,1.02%
7/25/12,1.2159,1.206,1.2172,1.2052,,0.82%
7/24/12,1.206,1.2116,1.2138,1.2041,,-0.45%
7/23/12,1.2115,1.2119,1.2146,1.2069,,-0.35%
7/20/12,1.2157,1.2279,1.2283,1.2144,,-1.00%
7/19/12,1.228,1.2284,1.2322,1.2228,,-0.03%
7/18/12,1.2284,1.2296,1.2307,1.2216,,-0.08%
7/17/12,1.2294,1.2273,1.2317,1.2188,,0.17%
7/16/12,1.2273,1.2255,1.2291,1.2174,,0.17%
7/13/12,1.2252,1.2197,1.2258,1.2161,,0.44%
7/12/12,1.2198,1.2239,1.225,1.2167,,-0.33%
7/11/12,1.2239,1.2252,1.2298,1.2213,,-0.11%
7/10/12,1.2252,1.2317,1.2336,1.2235,,-0.54%
7/9/12,1.2319,1.2271,1.2325,1.2256,,0.25%
7/6/12,1.2288,1.2392,1.2403,1.226,,-0.85%
7/5/12,1.2393,1.2527,1.2539,1.2363,,-1.04%
7/4/12,1.2523,1.2605,1.2607,1.2507,,-0.67%
7/3/12,1.2607,1.2584,1.263,1.2559,,0.17%
7/2/12,1.2586,1.2671,1.2673,1.2567,,-0.58%
6/29/12,1.266,1.2441,1.2694,1.2434,,1.77%
6/28/12,1.244,1.2471,1.2526,1.2407,,-0.24%
6/27/12,1.247,1.2492,1.2511,1.2445,,-0.16%
6/26/12,1.249,1.2502,1.2531,1.2442,,-0.12%
6/25/12,1.2505,1.2553,1.2559,1.2471,,-0.52%
6/22/12,1.257,1.2548,1.2585,1.252,,0.21%
6/21/12,1.2544,1.2706,1.2706,1.2531,,-1.26%
6/20/12,1.2704,1.2687,1.2744,1.2637,,0.13%
6/19/12,1.2688,1.2575,1.2731,1.2568,,0.89%
6/18/12,1.2576,1.2721,1.2748,1.2557,,-0.49%
6/15/12,1.2638,1.2628,1.2666,1.2592,,0.06%
6/14/12,1.2631,1.2565,1.2638,1.2542,,0.60%
6/13/12,1.2556,1.2506,1.2611,1.2473,,0.34%
6/12/12,1.2513,1.2466,1.253,1.2441,,0.30%
6/11/12,1.2475,1.2658,1.2668,1.2471,,-0.34%
6/8/12,1.2517,1.2563,1.2576,1.2435,,-0.36%
6/7/12,1.2562,1.2579,1.2627,1.254,,-0.08%
6/6/12,1.2572,1.2452,1.2586,1.2439,,0.95%
6/5/12,1.2454,1.2494,1.2543,1.241,,-0.35%
6/4/12,1.2498,1.2433,1.2511,1.2386,,0.51%
6/1/12,1.2435,1.2361,1.2458,1.2288,,0.61%
5/31/12,1.2359,1.2367,1.243,1.2338,,-0.09%
5/30/12,1.237,1.2485,1.2494,1.2361,,-1.02%
5/29/12,1.2498,1.2542,1.2576,1.2463,,-0.35%
5/28/12,1.2542,1.2567,1.2626,1.2525,,0.20%
5/25/12,1.2517,1.2541,1.2604,1.2497,,-0.15%
5/24/12,1.2536,1.259,1.262,1.2515,,-0.40%
5/23/12,1.2586,1.2687,1.2689,1.2546,,-0.77%
5/22/12,1.2684,1.2814,1.2819,1.2658,,-1.01%
5/21/12,1.2814,1.2784,1.2827,1.2726,,0.24%
5/18/12,1.2783,1.2685,1.2795,1.2641,,0.70%
5/17/12,1.2694,1.2716,1.275,1.2666,,-0.17%
5/16/12,1.2716,1.2732,1.276,1.268,,-0.12%
5/15/12,1.2731,1.2824,1.287,1.2721,,-0.74%
5/14/12,1.2826,1.2882,1.2905,1.282,,-0.70%
5/11/12,1.2917,1.2933,1.2959,1.2905,,-0.15%
5/10/12,1.2936,1.2931,1.298,1.2923,,0.02%
5/9/12,1.2933,1.2999,1.3005,1.291,,-0.54%
5/8/12,1.3003,1.3058,1.3066,1.2982,,-0.39%
5/7/12,1.3054,1.303,1.3067,1.2957,,-0.22%
5/4/12,1.3083,1.3152,1.318,1.3079,,-0.52%
5/3/12,1.3152,1.3154,1.3182,1.3099,,-0.04%
5/2/12,1.3157,1.3239,1.3244,1.3124,,-0.62%
5/1/12,1.3239,1.3243,1.3285,1.3205,,-0.02%
4/30/12,1.3241,1.3239,1.3266,1.3207,,-0.11%
4/27/12,1.3255,1.3191,1.3273,1.3157,,0.35%
4/26/12,1.3209,1.3222,1.3264,1.3199,,-0.11%
4/25/12,1.3223,1.3195,1.3236,1.3174,,0.22%
4/24/12,1.3194,1.3157,1.3218,1.3144,,0.30%
4/23/12,1.3155,1.3192,1.3211,1.3104,,-0.52%
4/20/12,1.3224,1.3137,1.3228,1.3129,,0.67%
4/19/12,1.3136,1.3122,1.3166,1.307,,0.11%
4/18/12,1.3121,1.3127,1.3142,1.3058,,-0.03%
4/17/12,1.3125,1.3136,1.3174,1.309,,-0.11%
4/16/12,1.3139,1.3066,1.3148,1.2994,,0.47%
4/13/12,1.3077,1.3186,1.3203,1.307,,-0.83%
4/12/12,1.3186,1.3108,1.3213,1.31,,0.58%
4/11/12,1.311,1.3082,1.3157,1.3065,,0.22%
4/10/12,1.3081,1.3107,1.3145,1.3053,,-0.16%
4/9/12,1.3102,1.3102,1.3135,1.3034,,0.05%
4/6/12,1.3096,1.3064,1.3114,1.3052,,0.24%
4/5/12,1.3064,1.314,1.3165,1.3034,,-0.59%
4/4/12,1.3142,1.3232,1.3238,1.3106,,-0.70%
4/3/12,1.3234,1.332,1.3368,1.3213,,-0.67%
4/2/12,1.3323,1.3359,1.3382,1.3277,,-0.16%
3/30/12,1.3344,1.3299,1.3377,1.3296,,0.32%
3/29/12,1.3302,1.3316,1.3346,1.3251,,-0.11%
3/28/12,1.3317,1.3318,1.3376,1.3277,,-0.01%
3/27/12,1.3318,1.3354,1.3386,1.3311,,-0.30%
3/26/12,1.3358,1.3272,1.3368,1.3191,,0.64%
3/23/12,1.3273,1.3198,1.3295,1.319,,0.57%
3/22/12,1.3198,1.321,1.3256,1.3135,,-0.11%
3/21/12,1.3212,1.3224,1.3285,1.3178,,-0.10%
3/20/12,1.3225,1.3239,1.3253,1.3172,,-0.12%
3/19/12,1.3241,1.318,1.3266,1.3142,,0.50%
3/16/12,1.3175,1.3083,1.3189,1.3048,,0.70%
3/15/12,1.3083,1.303,1.312,1.3003,,0.41%
3/14/12,1.3029,1.3078,1.3092,1.301,,-0.42%
3/13/12,1.3084,1.315,1.3193,1.3052,,-0.54%
3/12/12,1.3155,1.3112,1.316,1.3079,,0.31%
3/9/12,1.3114,1.3281,1.3283,1.3096,,-1.18%
3/8/12,1.3271,1.3147,1.3292,1.3134,,0.92%
3/7/12,1.315,1.3116,1.3165,1.3096,,0.27%
3/6/12,1.3115,1.322,1.3227,1.3102,,-0.78%
3/5/12,1.3218,1.319,1.3241,1.3159,,0.11%
3/2/12,1.3203,1.3314,1.3335,1.3188,,-0.82%
3/1/12,1.3312,1.3327,1.3357,1.3281,,-0.11%
2/29/12,1.3326,1.3466,1.3487,1.3315,,-1.07%
2/28/12,1.347,1.3396,1.3472,1.3388,,0.52%
2/27/12,1.34,1.3464,1.3479,1.3365,,-0.42%
2/24/12,1.3457,1.3375,1.3489,1.3357,,0.66%
2/23/12,1.3369,1.3245,1.3375,1.323,,0.94%
2/22/12,1.3245,1.3236,1.3268,1.3211,,0.03%
2/21/12,1.3241,1.3246,1.3294,1.3186,,0.01%
2/20/12,1.324,1.3185,1.3277,1.3173,,0.67%
2/17/12,1.3152,1.3133,1.3199,1.3114,,0.08%
2/16/12,1.3141,1.3067,1.3161,1.2975,,0.54%
2/15/12,1.3071,1.3126,1.3191,1.3044,,-0.37%
2/14/12,1.3119,1.3193,1.3217,1.3079,,-0.57%
2/13/12,1.3194,1.3208,1.3284,1.3187,,0.14%
2/10/12,1.3175,1.3284,1.3293,1.3155,,-0.81%
2/9/12,1.3283,1.3262,1.3323,1.3215,,0.19%
2/8/12,1.3258,1.326,1.3291,1.3218,,-0.06%
2/7/12,1.3266,1.3135,1.3272,1.3087,,1.01%
2/6/12,1.3134,1.3114,1.3144,1.3029,,-0.08%
2/3/12,1.3144,1.3144,1.3205,1.3066,,-0.02%
2/2/12,1.3146,1.3161,1.3197,1.3085,,-0.10%
2/1/12,1.3159,1.3081,1.3218,1.3024,,0.61%
1/31/12,1.3079,1.3135,1.3213,1.3041,,-0.37%
1/30/12,1.3127,1.3226,1.3232,1.3076,,-0.75%
1/27/12,1.3226,1.3106,1.323,1.3077,,0.96%
1/26/12,1.31,1.3104,1.3186,1.3091,,-0.08%
1/25/12,1.311,1.3028,1.3121,1.2929,,0.68%
1/24/12,1.3022,1.3028,1.3064,1.2954,,-0.06%
1/23/12,1.303,1.2872,1.3054,1.2872,,0.71%
1/20/12,1.2938,1.2967,1.2986,1.2887,,-0.21%
1/19/12,1.2965,1.2858,1.2971,1.2837,,0.86%
1/18/12,1.2854,1.2736,1.2864,1.2732,,0.89%
1/17/12,1.274,1.2664,1.2811,1.2649,,0.60%
1/16/12,1.2664,1.2639,1.2689,1.2626,,-0.10%
1/13/12,1.2677,1.2822,1.2879,1.2624,,-1.16%
1/12/12,1.2826,1.2706,1.2845,1.2698,,0.96%
1/11/12,1.2704,1.2774,1.279,1.2662,,-0.53%
1/10/12,1.2772,1.2766,1.2819,1.2742,,0.04%
1/9/12,1.2767,1.2693,1.2788,1.2666,,0.36%
1/6/12,1.2721,1.2788,1.2812,1.2696,,-0.46%
1/5/12,1.278,1.2944,1.2948,1.2769,,-1.25%
1/4/12,1.2942,1.3051,1.3074,1.2898,,-0.84%
1/3/12,1.3051,1.2933,1.3077,1.2931,,0.94%
1/2/12,1.2929,1.2938,1.2968,1.2916,,-0.15%
12/30/11,1.2948,1.2963,1.3001,1.2904,,-0.11%
12/29/11,1.2962,1.2939,1.2965,1.2857,,0.20%
12/28/11,1.2936,1.307,1.3081,1.291,,-1.01%
12/27/11,1.3068,1.3062,1.3083,1.3041,,0.06%
12/26/11,1.306,1.3046,1.3084,1.3032,,0.13%
12/23/11,1.3043,1.3051,1.3098,1.3026,,-0.06%
12/22/11,1.3051,1.3047,1.3121,1.3018,,0.05%
12/21/11,1.3045,1.3079,1.3197,1.3024,,-0.26%
12/20/11,1.3079,1.3003,1.3133,1.2994,,0.65%
12/19/11,1.2995,1.3043,1.3044,1.2981,,-0.31%
12/16/11,1.3035,1.302,1.3087,1.2997,,0.13%
12/15/11,1.3018,1.2982,1.3051,1.2957,,0.29%
12/14/11,1.2981,1.303,1.3064,1.2945,,-0.41%
12/13/11,1.3034,1.3188,1.3237,1.3007,,-1.15%
12/12/11,1.3186,1.3384,1.3388,1.3163,,-1.41%
12/9/11,1.3375,1.3344,1.3436,1.3283,,0.22%
12/8/11,1.3346,1.3413,1.346,1.3289,,-0.50%
12/7/11,1.3413,1.3397,1.3455,1.335,,0.07%
12/6/11,1.3403,1.339,1.3428,1.3333,,0.00%
12/5/11,1.3403,1.3436,1.3487,1.3375,,0.00%
12/2/11,1.3403,1.3463,1.3549,1.3362,,-0.45%
12/1/11,1.3464,1.3437,1.3522,1.3416,,0.16%
11/30/11,1.3443,1.3317,1.3533,1.326,,0.84%
11/29/11,1.3331,1.3314,1.3445,1.3287,,0.16%
11/28/11,1.331,1.3319,1.34,1.3273,,0.57%
11/25/11,1.3234,1.3346,1.3356,1.3211,,-0.87%
11/24/11,1.335,1.3345,1.3413,1.3317,,0.11%
11/23/11,1.3335,1.351,1.3533,1.332,,-1.32%
11/22/11,1.3514,1.3493,1.3569,1.3468,,0.14%
11/21/11,1.3495,1.3507,1.3541,1.343,,-0.11%
11/18/11,1.351,1.346,1.3615,1.3447,,0.37%
11/17/11,1.346,1.3457,1.354,1.342,,-0.02%
11/16/11,1.3463,1.3536,1.3559,1.3428,,-0.52%
11/15/11,1.3533,1.3632,1.3641,1.3497,,-0.68%
11/14/11,1.3626,1.3809,1.3813,1.3592,,-0.92%
11/11/11,1.3752,1.3601,1.3798,1.3579,,1.10%
11/10/11,1.3603,1.3546,1.3655,1.3483,,0.42%
11/9/11,1.3546,1.3836,1.3859,1.3523,,-2.11%
11/8/11,1.3838,1.3776,1.3848,1.3723,,0.45%
11/7/11,1.3776,1.3837,1.3838,1.368,,-0.14%
11/4/11,1.3796,1.3813,1.3868,1.3712,,-0.14%
11/3/11,1.3815,1.375,1.3855,1.3655,,0.50%
11/2/11,1.3746,1.3695,1.383,1.3636,,0.37%
11/1/11,1.3696,1.3857,1.3873,1.361,,-1.16%
10/31/11,1.3857,1.415,1.4171,1.3828,,-2.06%
10/28/11,1.4148,1.4183,1.4202,1.4135,,-0.31%
10/27/11,1.4192,1.3884,1.4249,1.3865,,2.09%
10/26/11,1.3902,1.3912,1.3977,1.3799,,-0.03%
10/25/11,1.3906,1.3931,1.3962,1.3849,,-0.14%
10/24/11,1.3925,1.3864,1.3956,1.3821,,0.21%
10/21/11,1.3896,1.3775,1.3903,1.3705,,0.86%
10/20/11,1.3777,1.3756,1.3845,1.3657,,0.15%
10/19/11,1.3756,1.3739,1.387,1.3725,,0.12%
10/18/11,1.3739,1.3735,1.3819,1.3653,,-0.02%
10/17/11,1.3742,1.3885,1.3916,1.3726,,-0.97%
10/14/11,1.3877,1.3773,1.3896,1.3722,,0.73%
10/13/11,1.3776,1.3785,1.3829,1.3685,,-0.08%
10/12/11,1.3787,1.3649,1.3834,1.3581,,1.04%
10/11/11,1.3645,1.364,1.3685,1.3565,,0.01%
10/10/11,1.3643,1.3396,1.3699,1.3377,,1.99%
10/7/11,1.3377,1.3431,1.3527,1.3362,,-0.41%
10/6/11,1.3432,1.3354,1.3451,1.3241,,0.63%
10/5/11,1.3348,1.3346,1.3385,1.3259,,0.06%
10/4/11,1.334,1.3183,1.3371,1.3146,,1.30%
10/3/11,1.3169,1.3337,1.3382,1.3163,,-1.62%
9/30/11,1.3386,1.3585,1.3604,1.3383,,-1.53%
9/29/11,1.3594,1.3529,1.368,1.352,,0.38%
9/28/11,1.3542,1.359,1.3691,1.3533,,-0.37%
9/27/11,1.3592,1.3527,1.3668,1.3478,,0.38%
9/26/11,1.354,1.351,1.3552,1.3364,,0.31%
9/23/11,1.3498,1.3462,1.357,1.3417,,0.28%
9/22/11,1.346,1.3579,1.3601,1.3382,,-0.78%
9/21/11,1.3566,1.3702,1.379,1.3558,,-1.02%
9/20/11,1.3706,1.3674,1.3746,1.3594,,0.15%
9/19/11,1.3685,1.3672,1.3721,1.3587,,-0.83%
9/16/11,1.38,1.3886,1.3887,1.3755,,-0.56%
9/15/11,1.3878,1.3744,1.3939,1.3704,,0.95%
9/14/11,1.3747,1.3683,1.3785,1.3591,,0.47%
9/13/11,1.3683,1.367,1.3741,1.3558,,0.07%
9/12/11,1.3673,1.3568,1.3693,1.35,,0.15%
9/9/11,1.3653,1.3883,1.3938,1.3628,,-1.65%
9/8/11,1.3882,1.4094,1.4097,1.3872,,-1.53%
9/7/11,1.4097,1.3994,1.4148,1.3992,,0.69%
9/6/11,1.4,1.4097,1.4277,1.3973,,-0.65%
9/5/11,1.4092,1.4167,1.4174,1.4061,,-0.80%
9/2/11,1.4205,1.426,1.4291,1.4184,,-0.38%
9/1/11,1.4259,1.4375,1.4381,1.4224,,-0.83%
8/31/11,1.4379,1.4436,1.447,1.436,,-0.46%
8/30/11,1.4446,1.4516,1.4535,1.4385,,-0.44%
8/29/11,1.451,1.4497,1.455,1.4466,,0.08%
8/26/11,1.4499,1.4374,1.4503,1.4329,,0.83%
8/25/11,1.438,1.4412,1.4476,1.4327,,-0.23%
8/24/11,1.4413,1.4432,1.4482,1.4379,,-0.17%
8/23/11,1.4438,1.4358,1.4499,1.4352,,0.54%
8/22/11,1.436,1.4375,1.4436,1.4346,,-0.26%
8/19/11,1.4398,1.4329,1.4455,1.4259,,0.47%
8/18/11,1.4331,1.4423,1.4451,1.427,,-0.65%
8/17/11,1.4425,1.4403,1.4519,1.4325,,0.11%
8/16/11,1.4409,1.4447,1.4474,1.4354,,-0.26%
8/15/11,1.4446,1.4261,1.4478,1.4261,,1.38%
8/12/11,1.4249,1.424,1.4293,1.415,,0.04%
8/11/11,1.4243,1.4163,1.4296,1.4103,,0.49%
8/10/11,1.4174,1.4395,1.4403,1.4162,,-1.36%
8/9/11,1.437,1.4173,1.4381,1.4152,,1.36%
8/8/11,1.4177,1.4387,1.4404,1.4131,,-0.74%
8/5/11,1.4282,1.4099,1.4299,1.4056,,1.23%
8/4/11,1.4108,1.4332,1.4371,1.4089,,-1.51%
8/3/11,1.4325,1.4183,1.4345,1.4143,,0.93%
8/2/11,1.4193,1.4262,1.4284,1.415,,-0.41%
8/1/11,1.4251,1.4358,1.4455,1.4186,,-1.01%
7/29/11,1.4396,1.4328,1.4414,1.4229,,0.45%
7/28/11,1.4331,1.4373,1.4402,1.4253,,-0.24%
7/27/11,1.4365,1.4514,1.4537,1.4339,,-1.01%
7/26/11,1.4512,1.4375,1.4526,1.4356,,0.95%
7/25/11,1.4376,1.4398,1.4408,1.4325,,0.14%
7/22/11,1.4356,1.4423,1.444,1.4325,,-0.46%
7/21/11,1.4423,1.4226,1.444,1.4139,,1.43%
7/20/11,1.422,1.4153,1.4243,1.4133,,0.45%
7/19/11,1.4156,1.4101,1.4219,1.4068,,0.32%
7/18/11,1.4111,1.4113,1.4135,1.4011,,-0.30%
7/15/11,1.4153,1.4144,1.4202,1.4093,,0.06%
7/14/11,1.4145,1.4189,1.4284,1.4116,,-0.27%
7/13/11,1.4184,1.3976,1.4212,1.3952,,1.47%
7/12/11,1.3979,1.4046,1.4065,1.3838,,-0.41%
7/11/11,1.4036,1.4215,1.4228,1.3984,,-1.64%
7/8/11,1.427,1.436,1.4371,1.4207,,-0.63%
7/7/11,1.4361,1.4318,1.4376,1.4221,,0.30%
7/6/11,1.4318,1.4421,1.4468,1.4284,,-0.73%
7/5/11,1.4423,1.4541,1.4554,1.4396,,-0.81%
7/4/11,1.4541,1.4543,1.4581,1.4493,,0.11%
7/1/11,1.4525,1.45,1.4554,1.4437,,0.13%
6/30/11,1.4506,1.4434,1.4541,1.4426,,0.48%
6/29/11,1.4436,1.4364,1.4449,1.4327,,0.47%
6/28/11,1.4369,1.4284,1.4398,1.4235,,0.60%
6/27/11,1.4284,1.4193,1.4296,1.4103,,0.64%
6/24/11,1.4193,1.4264,1.4312,1.4142,,-0.46%
6/23/11,1.4259,1.4335,1.4341,1.4127,,-0.66%
6/22/11,1.4354,1.4396,1.4442,1.4339,,-0.37%
6/21/11,1.4407,1.4306,1.4423,1.4304,,0.68%
6/20/11,1.4309,1.4274,1.4329,1.4191,,-0.01%
6/17/11,1.4311,1.4213,1.4342,1.4127,,0.69%
6/16/11,1.4213,1.4164,1.4221,1.4074,,0.32%
6/15/11,1.4168,1.4442,1.4456,1.4156,,-1.89%
6/14/11,1.4441,1.442,1.4501,1.4379,,0.17%
6/13/11,1.4417,1.4329,1.4432,1.432,,0.48%
6/10/11,1.4348,1.451,1.4553,1.4323,,-1.10%
