,low_pd,rsi_pd,rsi_threshold,max_dim,Days in Market,In-market pct,# Rnd Trips,Win Rate,Result
257,4,6,40,5,240,7.109004739336493,216,0.06427725118483413,5133.510149231145
258,4,6,40,6,260,7.701421800947867,215,0.06516587677725119,5611.02625837466
259,4,6,40,7,270,7.997630331753554,212,0.06220379146919431,5480.387376217452
260,4,6,50,3,335,9.922985781990521,214,0.059537914691943125,5986.34534501265
261,4,6,50,4,400,11.848341232227488,207,0.059537914691943125,6040.053301464575
262,4,6,50,5,436,12.914691943127963,198,0.055983412322274884,4305.859874739264
263,4,6,50,6,470,13.921800947867299,194,0.057464454976303314,5288.002200754276
264,4,6,50,7,503,14.899289099526067,191,0.05479857819905213,5472.1895717167845
265,4,6,60,3,543,16.084123222748815,206,0.05509478672985782,4679.5023390976085
266,4,6,60,4,657,19.46090047393365,192,0.05390995260663507,3617.223666157247
267,4,6,60,5,743,22.00829383886256,180,0.050355450236966824,3638.8632882069683
268,4,6,60,6,845,25.02962085308057,176,0.0509478672985782,4369.988698625271
269,4,6,60,7,914,27.07345971563981,169,0.045319905213270145,4789.9530589749875
270,4,6,70,3,614,18.187203791469194,206,0.0533175355450237,4100.848754170789
271,4,6,70,4,748,22.156398104265403,189,0.052428909952606635,3036.713140428895
272,4,6,70,5,868,25.71090047393365,177,0.050651658767772514,3068.980150540569
273,4,6,70,6,995,29.472748815165875,171,0.04768957345971564,4073.932962737112
274,4,6,70,7,1080,31.990521327014218,161,0.045319905213270145,3963.5362177615007
275,4,7,30,3,76,2.251184834123223,236,0.06664691943127962,5921.9878991153755
276,4,7,30,4,82,2.428909952606635,236,0.06783175355450237,5819.291087477901
277,4,7,30,5,86,2.5473933649289098,235,0.06635071090047394,5584.576954230888
278,4,7,30,6,90,2.6658767772511847,234,0.06635071090047394,5568.14700814413
279,4,7,30,7,90,2.6658767772511847,233,0.06575829383886256,5784.4300145061825
280,4,7,40,3,189,5.598341232227488,226,0.06398104265402843,6487.651484027538
281,4,7,40,4,215,6.368483412322274,224,0.06605450236966824,6457.072589130568
282,4,7,40,5,230,6.812796208530806,220,0.06338862559241706,5250.068481203496
283,4,7,40,6,249,7.375592417061611,219,0.06368483412322275,5483.190817454788
284,4,7,40,7,259,7.671800947867299,215,0.06072274881516588,5034.607924834735
285,4,7,50,3,351,10.39691943127962,216,0.060130331753554506,5279.708841667793
286,4,7,50,4,424,12.559241706161137,209,0.060130331753554506,5196.864507341268
287,4,7,50,5,464,13.744075829383887,200,0.05657582938388626,3763.0295469359385
