,low_pd,rsi_pd,rsi_threshold,max_dim,Days in Market,In-market pct,# Rnd Trips,Win Rate,Result
477,6,3,30,5,352,7.726075504828797,255,0.05311676909569798,1430.283798515509
478,6,3,30,6,361,7.92361720807726,253,0.05267778753292362,1433.9383509803495
479,6,3,30,7,369,8.099209833187006,253,0.05245829675153644,1473.3430480549712
480,6,3,40,3,421,9.24056189640035,247,0.04960491659350307,1186.5196919374257
481,6,3,40,4,475,10.425812115891132,242,0.04938542581211589,1440.4764595964643
482,6,3,40,5,500,10.974539069359087,236,0.048287971905179985,1447.5754501092529
483,6,3,40,6,522,11.457418788410887,233,0.04719051799824407,1506.1173109277129
484,6,3,40,7,540,11.852502194907814,232,0.0480684811237928,1498.7717010865977
485,6,3,50,3,530,11.633011413520633,240,0.04762949956101844,1172.218033437313
486,6,3,50,4,612,13.432835820895523,231,0.0480684811237928,1413.8193470903232
487,6,3,50,5,670,14.705882352941176,227,0.046093064091308165,1387.0925194635925
488,6,3,50,6,708,15.539947322212466,225,0.046532045654082525,1636.109496962911
489,6,3,50,7,732,16.066725197541704,219,0.045873573309920986,1459.0045929986375
490,6,3,60,3,615,13.498683055311677,237,0.04543459174714662,1094.6006308556755
491,6,3,60,4,721,15.825285338015803,223,0.04675153643546971,1169.315628176502
492,6,3,60,5,817,17.93239683933275,218,0.04302019315188762,1126.9354083583307
493,6,3,60,6,882,19.35908691834943,214,0.043898156277436345,1318.5982712478794
494,6,3,60,7,917,20.127304653204565,205,0.04236172080772607,1216.6470832958103
495,6,3,70,3,673,14.771729587357331,234,0.046312554872695345,1058.9204141952098
496,6,3,70,4,809,17.756804214223003,219,0.04762949956101844,1186.658053485683
497,6,3,70,5,940,20.632133450395084,214,0.04455662862159789,1181.2820060538245
498,6,3,70,6,1045,22.936786654960493,208,0.04411764705882353,1432.42905360118
499,6,3,70,7,1111,24.38542581211589,199,0.03994732221246708,1351.2743249740024
500,6,4,30,3,308,6.760316066725197,264,0.05487269534679543,1455.8925101161253
501,6,4,30,4,345,7.57243195785777,259,0.053994732221246705,1587.090406913363
502,6,4,30,5,362,7.945566286215979,254,0.053994732221246705,1576.163106808917
503,6,4,30,6,374,8.208955223880597,252,0.0528972783143108,1623.2133137588469
504,6,4,30,7,385,8.450395083406496,252,0.053336259877085165,1670.5420287704062
505,6,4,40,3,446,9.789288849868306,248,0.051141352063213345,1273.2591687049226
